contract_id,bruto_premie,netto_premie,lasten,kosten,splitsingskosten,kwijtingkosten,commissie,totaal_te_betalen
39618854,163.27,137.49,25.78,0.00,0.00,0.00,27.50,163.27
39618905,711.53,579.36,132.17,0.00,0.00,0.00,100.00,711.53
39619059,531.49,424.23,107.26,0.00,0.00,0.00,78.07,531.49
39619824,1132.08,907.20,224.88,0.00,0.00,0.00,164.45,1132.08
39620334,830.77,671.95,158.82,0.00,0.00,0.00,116.95,830.77
39620564,924.99,732.79,192.20,0.00,0.00,0.00,126.42,924.99
39623885,222.31,192.07,30.24,0.00,0.00,0.00,50.58,222.31
39624006,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39625028,190.16,164.30,25.86,0.00,0.00,0.00,42.95,190.16
39626445,2414.85,1991.06,423.79,0.00,0.00,0.00,353.24,2414.85
39626598,288.16,265.36,2.92,19.88,0.00,0.00,29.04,0.00
39627351,806.58,618.56,150.91,37.11,37.11,0.00,106.67,806.58
39627495,673.20,535.73,137.47,0.00,0.00,0.00,97.03,673.20
39627891,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39627939,1675.31,1524.72,150.59,0.00,0.00,0.00,220.34,1675.31
39628536,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39628875,714.37,568.11,146.26,0.00,0.00,0.00,102.53,714.37
39628989,1039.03,823.23,215.80,0.00,0.00,0.00,141.15,1039.03
39662667,653.73,511.13,132.37,10.23,10.23,0.00,88.42,653.73
39695961,343.44,296.70,46.74,0.00,0.00,0.00,79.02,343.44
39695964,146.71,134.29,12.42,0.00,0.00,0.00,26.86,146.71
39695967,246.58,239.40,7.18,0.00,0.00,0.00,17.96,0.00
39699752,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
39700235,936.30,743.58,192.72,0.00,0.00,0.00,127.91,936.30
39700853,651.62,518.74,132.88,0.00,0.00,0.00,94.14,651.62
39700899,1045.01,819.08,176.80,49.13,49.13,0.00,119.87,1045.01
39701007,85.35,78.12,7.23,0.00,0.00,0.00,0.00,85.35
39735675,1127.54,905.71,221.83,0.00,0.00,0.00,162.89,1127.54
39736092,1345.32,1080.98,264.34,0.00,0.00,0.00,197.58,1345.32
39736613,518.07,447.58,70.49,0.00,0.00,0.00,119.57,518.07
39736638,2277.56,2013.18,264.38,0.00,0.00,0.00,337.91,2277.56
39736671,809.61,670.01,139.60,0.00,0.00,0.00,97.15,809.61
39737432,5001.19,3949.15,1052.04,0.00,0.00,0.00,737.26,5001.19
39737541,520.24,422.64,97.60,0.00,0.00,0.00,0.00,520.24
39738455,1256.80,997.52,259.28,0.00,0.00,0.00,0.00,1256.80
39738701,605.68,493.38,112.30,0.00,0.00,0.00,85.67,605.68
39738704,400.72,346.20,54.52,0.00,0.00,0.00,92.12,400.72
39738798,560.26,445.68,114.58,0.00,0.00,0.00,77.56,560.26
39738816,422.83,337.37,85.46,0.00,0.00,0.00,51.77,422.83
39738819,493.26,413.73,67.12,12.41,12.41,0.00,94.58,493.26
39738900,479.23,414.02,65.21,0.00,0.00,0.00,110.51,479.23
39739313,403.89,324.75,79.14,0.00,0.00,0.00,56.72,403.89
39772488,76.17,69.72,6.45,0.00,3.81,0.00,13.95,76.17
39772668,954.84,874.00,80.84,0.00,0.00,0.00,174.80,954.84
39774005,449.72,360.90,88.82,0.00,0.00,0.00,62.89,449.72
39774527,570.83,493.16,77.67,0.00,0.00,0.00,98.64,570.83
39774717,977.28,918.64,58.64,0.00,0.00,0.00,131.03,977.28
39775082,1420.01,1232.08,187.93,0.00,0.00,0.00,302.37,1420.01
39775421,1970.27,1736.72,233.55,0.00,0.00,0.00,306.92,1970.27
39776504,644.23,522.17,122.06,0.00,0.00,0.00,90.27,644.23
39777467,540.71,468.39,72.32,0.00,0.00,0.00,111.53,540.71
39777470,117.02,107.12,9.90,0.00,0.00,0.00,24.10,117.02
39777473,676.57,544.44,132.13,0.00,0.00,0.00,98.50,676.57
39777719,552.19,449.83,102.36,0.00,0.00,0.00,77.97,552.19
39777884,1364.67,1212.83,151.84,0.00,0.00,0.00,285.25,1364.67
39778229,591.45,479.20,112.25,0.00,0.00,0.00,83.31,591.45
39778482,996.51,790.56,205.95,0.00,0.00,0.00,140.82,996.51
39779304,0.00,0.00,0.00,0.00,0.00,0.00,235.00,0.00
39779469,576.14,470.87,105.27,0.00,0.00,0.00,50.71,576.14
39779571,590.91,484.35,106.56,0.00,0.00,0.00,83.85,590.91
39779574,419.00,336.45,82.55,0.00,0.00,0.00,50.90,419.00
39779577,139.00,127.23,11.77,0.00,0.00,0.00,26.70,139.00
39779670,462.06,381.93,80.13,0.00,0.00,0.00,60.78,462.06
39779706,873.08,658.33,162.08,52.67,52.67,0.00,113.47,873.08
39814527,2974.37,2359.99,614.38,0.00,0.00,0.00,456.75,2974.37
39815558,620.60,493.30,127.30,0.00,0.00,0.00,85.71,620.60
39815797,113.24,109.94,3.30,0.00,0.00,0.00,8.24,0.00
39815812,923.56,797.89,125.67,0.00,0.00,0.00,190.72,923.56
39816334,325.35,297.80,27.55,0.00,0.00,0.00,74.46,325.35
39851202,1218.07,965.46,252.61,0.00,0.00,0.00,165.63,1218.07
39853518,2249.77,2109.86,139.91,0.00,0.00,0.00,286.83,2249.77
39853740,557.03,435.11,113.21,8.71,8.71,0.00,75.10,557.03
39853773,2796.20,2096.22,574.21,125.77,125.77,0.00,404.39,2796.20
39854040,151.34,138.53,12.81,0.00,0.00,0.00,27.71,151.34
39854605,1125.24,904.90,220.34,0.00,0.00,0.00,155.34,1125.24
39854659,267.70,213.94,53.76,0.00,0.00,0.00,39.62,267.70
39855106,124.60,114.05,10.55,0.00,0.00,0.00,22.81,124.60
39855741,939.14,776.17,162.97,0.00,0.00,0.00,111.48,939.14
39858481,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
39858786,1548.37,1277.01,271.36,0.00,0.00,0.00,218.83,1548.37
39858835,527.74,457.26,70.48,0.00,0.00,0.00,114.70,527.74
39858838,117.02,107.12,9.90,0.00,0.00,0.00,24.10,117.02
39859906,763.95,607.13,156.82,0.00,0.00,0.00,109.16,763.95
39861594,1204.08,940.37,207.29,56.42,56.42,0.00,135.95,1204.08
39862209,785.35,654.29,131.06,0.00,0.00,0.00,97.21,785.35
39862605,2392.28,1969.39,422.89,0.00,0.00,0.00,341.69,2392.28
39863829,2325.84,1848.22,477.62,0.00,0.00,0.00,337.77,2325.84
39864726,660.94,544.82,116.12,0.00,0.00,0.00,82.77,660.94
39865146,2049.35,1630.48,418.87,0.00,0.00,0.00,299.28,2049.35
39865779,175.72,160.84,14.88,0.00,0.00,0.00,32.16,175.72
39865929,0.00,0.00,0.00,0.00,0.00,0.00,194.00,0.00
39866184,726.94,576.42,150.52,0.00,0.00,0.00,103.94,726.94
39866733,112.77,103.22,9.55,0.00,0.00,0.00,20.64,112.77
39866736,102.88,99.88,3.00,0.00,0.00,0.00,7.49,0.00
39867243,1083.95,869.08,214.87,0.00,0.00,0.00,156.19,1083.95
39867804,472.13,370.98,93.73,7.42,7.42,0.00,64.57,472.13
39868413,920.15,763.07,157.08,0.00,0.00,0.00,111.51,920.15
39868941,219.80,200.00,19.80,0.00,0.00,0.00,30.00,219.80
39869059,2702.06,2149.51,552.55,0.00,0.00,0.00,398.89,2702.06
39870258,3123.05,2479.47,643.58,0.00,0.00,0.00,273.10,3123.05
39870640,103.06,93.93,9.13,0.00,0.00,0.00,16.93,103.06
39871483,1094.86,899.80,195.06,0.00,0.00,0.00,126.10,1094.86
39871599,610.63,487.30,123.33,0.00,0.00,0.00,84.34,610.63
39871731,527.11,407.80,107.08,12.23,12.23,0.00,71.23,527.11
39871743,222.87,189.02,28.18,5.67,5.67,0.00,49.76,222.87
39871749,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39872352,1735.75,1427.85,307.90,0.00,0.00,0.00,244.06,1735.75
39872739,2010.74,1520.87,398.62,91.25,91.25,0.00,277.02,2010.74
39873805,1340.66,1080.46,238.58,21.62,21.62,0.00,150.01,1340.66
39875818,602.39,551.39,51.00,0.00,0.00,0.00,110.28,602.39
39876688,605.06,488.90,116.16,0.00,0.00,0.00,85.23,605.06
39876714,637.88,521.79,116.09,0.00,0.00,0.00,90.22,637.88
39876735,209.21,168.09,41.12,0.00,0.00,0.00,29.43,209.21
39877233,496.77,430.39,66.38,0.00,0.00,0.00,114.43,496.77
39877336,548.94,414.59,109.47,24.88,24.88,0.00,72.03,548.94
39877401,905.10,878.74,26.36,0.00,0.00,0.00,65.90,0.00
39878637,598.71,517.25,81.46,0.00,0.00,0.00,114.31,598.71
39878649,608.55,525.75,82.80,0.00,0.00,0.00,124.96,608.55
39878655,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39883839,688.90,567.32,121.58,0.00,0.00,0.00,97.87,688.90
39883977,177.09,162.09,15.00,0.00,0.00,0.00,32.41,177.09
39884034,805.78,737.56,68.22,0.00,0.00,0.00,147.52,805.78
39884127,721.58,660.50,61.08,0.00,0.00,0.00,132.10,721.58
39884389,489.28,402.37,86.91,0.00,0.00,0.00,0.00,489.28
39885996,171.43,144.36,27.07,0.00,0.00,0.00,28.87,171.43
39886279,646.05,513.46,132.59,0.00,0.00,0.00,89.19,646.05
39886324,210.21,168.94,41.27,0.00,0.00,0.00,29.59,210.21
39887221,1172.60,861.09,242.62,68.89,68.89,0.00,108.65,1172.60
39887644,654.87,521.30,133.57,0.00,0.00,0.00,94.57,654.87
39891723,1236.50,1144.16,92.34,0.00,0.00,0.00,201.83,1236.50
39892918,1711.85,1370.95,340.90,0.00,0.00,0.00,251.35,1711.85
39893070,1082.45,824.71,191.76,65.98,65.98,0.00,115.48,1082.45
39893106,502.82,460.24,42.58,0.00,0.00,0.00,92.05,502.82
39893403,556.24,444.89,111.35,0.00,0.00,0.00,77.14,556.24
39893883,624.01,539.11,84.90,0.00,0.00,0.00,144.29,624.01
39894483,919.25,689.23,188.66,41.36,41.36,0.00,118.67,919.25
39899136,547.25,472.79,74.46,0.00,0.00,0.00,126.39,547.25
39899139,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39899164,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00
39899223,415.51,358.96,56.55,0.00,0.00,0.00,95.84,415.51
39899226,165.77,139.60,26.17,0.00,0.00,0.00,27.92,165.77
39899341,1190.50,987.15,203.35,0.00,0.00,0.00,142.76,1190.50
39899757,209.21,168.09,41.12,0.00,0.00,0.00,29.43,209.21
39900532,619.92,504.25,115.67,0.00,0.00,0.00,87.57,619.92
39900535,671.65,560.92,110.73,0.00,0.00,0.00,83.97,671.65
39901761,1110.70,876.75,216.42,17.53,17.53,0.00,117.77,1110.70
39902224,655.04,543.25,111.79,0.00,0.00,0.00,85.16,655.04
39902656,899.63,712.98,186.65,0.00,0.00,0.00,123.11,899.63
39902685,623.20,481.06,127.71,14.43,14.43,0.00,83.63,623.20
39903042,124.63,107.67,16.96,0.00,0.00,0.00,27.87,124.63
39904978,1221.93,978.70,243.23,0.00,0.00,0.00,176.67,1221.93
39905010,243.43,210.31,33.12,0.00,0.00,0.00,55.50,243.43
39905238,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39905244,200.82,173.50,27.32,0.00,0.00,0.00,45.56,200.82
39905250,573.91,456.71,117.20,0.00,0.00,0.00,79.55,573.91
39905700,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00
39906211,177.08,162.09,14.99,0.00,0.00,0.00,32.42,177.08
39907155,591.59,574.36,17.23,0.00,0.00,0.00,43.08,591.59
39908262,94.19,86.22,7.97,0.00,0.00,0.00,18.60,94.19
39908389,774.13,614.10,160.03,0.00,0.00,0.00,106.24,774.13
39909000,162.73,140.59,22.14,0.00,0.00,0.00,36.69,162.73
39909213,673.07,546.01,127.06,0.00,0.00,0.00,94.44,673.07
39909562,2726.23,2044.68,558.88,122.67,122.67,0.00,349.10,2726.23
39909894,678.67,542.87,119.51,16.29,16.29,0.00,78.07,678.67
39910491,1716.00,1368.53,347.47,0.00,0.00,0.00,251.09,1716.00
39910626,598.52,517.08,81.44,0.00,0.00,0.00,138.34,598.52
39910629,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39912243,1351.29,1293.68,57.61,0.00,0.00,15.75,196.41,1367.04
39912780,650.09,527.09,123.00,0.00,0.00,0.00,91.10,650.09
39913245,1628.88,1286.59,342.29,0.00,0.00,0.00,220.57,1628.88
39913653,1408.67,1217.00,191.67,0.00,0.00,0.00,243.39,1408.67
39913977,408.14,324.83,83.31,0.00,0.00,0.00,0.00,408.14
39914677,1248.14,1106.16,141.98,0.00,0.00,0.00,245.65,1248.14
39914722,555.82,458.89,96.93,0.00,0.00,0.00,66.10,555.82
39914821,2410.68,1922.17,488.51,0.00,0.00,0.00,354.74,2410.68
39915420,2495.97,1989.46,506.51,0.00,0.00,0.00,283.56,2495.97
39915439,341.27,294.85,46.42,0.00,0.00,0.00,78.34,341.27
39915442,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39915648,152.03,131.34,20.69,0.00,0.00,0.00,34.18,152.03
39915651,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39915903,989.84,783.81,206.03,0.00,0.00,0.00,135.09,989.84
39916680,0.00,0.00,0.00,0.00,0.00,0.00,141.00,0.00
39916810,72.36,70.25,2.11,0.00,0.00,0.00,5.27,72.36
39917451,1702.59,1358.00,344.59,0.00,0.00,0.00,253.45,1702.59
39918057,832.71,662.78,169.93,0.00,0.00,0.00,119.22,832.71
39918066,402.69,322.43,80.26,0.00,0.00,0.00,55.99,402.69
39918651,994.06,745.22,204.12,44.72,44.72,0.00,128.23,994.06
39919209,0.00,0.00,0.00,0.00,0.00,0.00,63.00,0.00
39919302,418.58,314.19,85.54,18.85,18.85,0.00,54.16,418.58
39921018,1304.40,1180.20,124.20,0.00,0.00,0.00,175.27,1304.40
39921300,907.04,706.58,186.33,14.13,14.13,0.00,121.62,907.04
39923937,113.90,98.41,15.49,0.00,0.00,0.00,25.30,113.90
39923946,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39924403,997.87,791.95,205.92,0.00,0.00,0.00,136.14,997.87
39926731,683.55,552.30,131.25,0.00,0.00,0.00,95.44,683.55
39927009,994.51,787.49,191.27,15.75,15.75,0.00,135.38,994.51
39927853,1060.30,815.16,220.68,24.46,24.46,0.00,140.51,1060.30
39927960,1392.73,1278.12,114.61,0.00,0.00,0.00,220.06,1392.73
39928002,729.01,600.90,128.11,0.00,0.00,0.00,85.26,729.01
39928884,1658.20,1313.31,344.89,0.00,0.00,0.00,216.11,1658.20
39929008,504.23,395.87,100.44,7.92,7.92,0.00,68.80,504.23
39929286,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
39929403,832.32,638.47,155.54,38.31,38.31,0.00,110.09,832.32
39931935,1647.03,1352.73,294.30,0.00,0.00,0.00,186.76,1647.03
39932002,2599.83,2064.40,535.43,0.00,0.00,0.00,381.85,2599.83
39932254,576.53,458.62,117.91,0.00,0.00,0.00,79.81,576.53
39932367,917.24,754.84,162.40,0.00,0.00,0.00,111.41,917.24
39932383,496.26,428.74,67.52,0.00,0.00,0.00,114.49,496.26
39932512,540.24,432.23,108.01,0.00,0.00,0.00,75.02,540.24
39933568,201.55,161.60,39.95,0.00,0.00,0.00,28.59,201.55
39934260,623.32,496.35,126.97,0.00,0.00,0.00,85.92,623.32
39934261,685.18,554.79,130.39,0.00,0.00,0.00,95.82,685.18
39934398,605.42,482.39,123.03,0.00,0.00,0.00,87.96,605.42
39935952,125.78,100.23,25.55,0.00,0.00,0.00,17.30,125.78
39936138,737.15,575.68,149.96,11.51,11.51,0.00,99.41,737.15
39936999,869.66,690.34,165.51,13.81,13.81,0.00,118.87,869.66
39938572,639.11,562.14,76.97,0.00,0.00,0.00,139.88,639.11
39938715,370.80,360.00,10.80,0.00,0.00,0.00,27.00,370.80
39938730,1575.24,1154.81,328.04,92.39,92.39,0.00,197.82,1575.24
39939612,188.41,162.78,25.63,0.00,0.00,0.00,42.68,188.41
39939618,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39939687,221.39,191.27,30.12,0.00,0.00,0.00,50.37,221.39
39939690,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39939969,188.41,162.78,25.63,0.00,0.00,0.00,42.68,188.41
39939972,109.00,99.77,9.23,0.00,0.00,0.00,21.65,109.00
39940032,209.21,168.09,41.12,0.00,0.00,0.00,29.43,209.21
39940086,690.67,550.50,140.17,0.00,0.00,0.00,95.09,690.67
39940536,1879.94,1549.25,330.69,0.00,0.00,0.00,263.99,1879.94
39941653,3796.30,3009.03,787.27,0.00,0.00,0.00,558.07,3796.30
39941949,798.63,694.40,104.23,0.00,0.00,0.00,181.92,798.63
39942046,611.38,486.19,125.19,0.00,0.00,0.00,84.56,611.38
39942465,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00
