rh_id,reknr_id,afschriftnr,datum,eind_datum,saldo_begin,saldo_einde,omschrijving
10181,225,30,2023-06-15,2023-06-15,5184.30,5168.66,
10183,433,148,2023-06-16,2023-06-16,107088.05,100707.41,
10184,225,31,2023-06-16,2023-06-16,5168.66,4334.45,
10187,2,1,2023-05-30,2023-06-16,16665.99,708.00,
10190,2,1,2023-06-06,2023-06-16,708.00,8156.36,
10192,433,149,2023-06-24,2023-06-24,100707.41,103654.09,
10195,433,150,2023-06-24,2023-06-24,103654.09,105127.99,
10198,433,151,2023-06-24,2023-06-24,105127.99,107172.87,
10199,433,152,2023-06-24,2023-06-24,107172.87,112044.65,
10201,433,153,2023-06-24,2023-06-24,112044.65,114124.29,
10202,433,154,2023-06-24,2023-06-24,114124.29,101121.03,
10205,433,155,2023-06-24,2023-06-24,101121.03,102570.07,
10208,433,156,2023-06-25,2023-06-25,102570.07,102488.18,
10211,433,157,2023-06-26,2023-06-26,102488.18,102579.09,
10213,433,158,2023-06-27,2023-06-27,102579.09,105189.32,
10216,433,159,2023-06-28,2023-06-28,105189.32,109424.99,
10217,433,160,2023-06-29,2023-06-29,109424.99,113210.39,
10220,433,161,2023-06-30,2023-06-30,113210.39,118362.49,
10223,433,162,2023-07-03,2023-07-03,118362.49,120717.24,
10225,433,163,2023-07-03,2023-07-03,120717.24,116546.47,
10228,433,164,2023-07-03,2023-07-03,116546.47,118693.43,
10229,2,1,2023-06-13,2023-07-03,8156.36,3097.05,
10232,2,1,2023-06-20,2023-07-03,3097.05,13144.11,
10234,142,21,2023-05-02,2023-07-03,470.88,786.88,
10235,142,22,2023-05-03,2023-07-03,786.88,22.76,
10238,142,23,2023-05-04,2023-07-03,22.76,38.38,
10241,142,24,2023-05-09,2023-07-03,38.38,58.24,
10244,142,25,2023-05-18,2023-07-03,58.24,481.72,
10247,142,26,2023-05-25,2023-07-03,481.72,497.34,
10250,142,27,2023-06-06,2023-07-03,497.34,1982.49,
10253,142,28,2023-06-06,2023-07-03,1982.49,82.49,
10256,142,29,2023-06-28,2023-07-03,82.49,369.36,
10259,433,165,2023-07-04,2023-07-04,118693.43,122101.09,
10261,433,166,2023-07-05,2023-07-05,122101.09,123422.20,
10262,433,167,2023-07-06,2023-07-06,123422.20,125412.59,
10264,433,168,2023-07-07,2023-07-07,125412.59,130657.08,
10267,433,169,2023-07-10,2023-07-10,130657.08,132041.72,
10270,433,170,2023-07-10,2023-07-10,132041.72,132308.89,
10271,2,1,2023-06-28,2023-07-10,13144.11,8985.75,
10273,433,171,2023-07-11,2023-07-11,132308.89,133380.92,
10274,2,1,2023-07-04,2023-07-11,8985.75,4833.17,
10276,433,172,2023-07-12,2023-07-12,133380.92,133616.27,
10277,433,173,2023-07-13,2023-07-13,133616.27,134273.57,
10280,225,32,2023-07-17,2023-07-17,4334.45,2369.61,
10282,225,33,2023-07-17,2023-07-17,2369.61,2239.46,
10284,225,34,2023-07-17,2023-07-17,2239.46,2228.21,
10286,225,35,2023-07-17,2023-07-17,2228.21,11895.84,
10292,2,1,2023-07-11,2023-07-18,4833.17,16254.23,
10295,225,36,2023-08-01,2023-08-01,11895.84,9931.00,
10298,225,37,2023-08-02,2023-08-02,9931.00,9286.81,
10301,225,38,2023-08-07,2023-08-07,9286.81,9156.66,
10304,225,39,2023-08-16,2023-08-16,9156.66,8824.29,
10307,2,1,2023-07-18,2023-08-17,16254.23,17101.29,
10310,2,1,2023-07-25,2023-08-17,17101.29,17531.36,
10313,2,1,2023-08-01,2023-08-17,17531.36,33031.80,
10316,2,1,2023-08-08,2023-08-17,33031.80,31740.28,
10319,225,40,2023-08-21,2023-08-21,8824.29,8760.69,
10322,2,1,2023-08-17,2023-08-25,31740.28,8221.71,
10325,225,41,2023-08-25,2023-08-25,8760.69,6795.85,
10328,142,30,2023-07-03,2023-08-28,369.36,81.62,
10331,142,31,2023-08-03,2023-08-28,81.62,182.51,
10334,142,32,2023-07-05,2023-08-28,182.51,553.52,
10337,142,33,2023-07-05,2023-08-28,553.52,53.52,
10340,142,34,2023-07-01,2023-08-28,53.52,13.23,
10343,142,35,2023-07-25,2023-08-28,13.23,307.23,
10346,142,36,2023-07-27,2023-08-28,307.23,815.89,
10349,2,1,2023-08-29,2023-09-01,8221.71,23038.61,
10352,377,1,2023-09-05,2023-09-05,0.00,0.00,
10355,2,1,2023-08-30,2023-09-06,23038.61,29617.74,
10358,225,42,2023-09-08,2023-09-08,6795.85,7950.00,
10361,225,43,2023-09-08,2023-09-08,7950.00,7819.70,
10366,225,44,2023-09-11,2023-09-11,7819.70,6665.55,
10367,2,1,2023-09-05,2023-09-12,29617.74,808.63,
10369,225,45,2023-09-15,2023-09-15,6665.55,6333.18,
10370,142,37,2023-08-10,2023-09-15,889.80,815.89,
10373,142,37,2023-08-10,2023-09-15,815.89,889.80,
10376,142,38,2023-08-25,2023-09-15,0.00,0.00,
10379,142,38,2023-08-25,2023-09-15,889.80,905.42,
10382,142,39,2023-08-31,2023-09-15,905.42,1719.06,
10385,142,40,2023-08-31,2023-09-15,1719.06,219.06,
10388,142,41,2023-09-05,2023-09-15,219.06,293.61,
10391,142,42,2023-09-06,2023-09-15,293.61,363.27,
10393,377,1,2023-08-01,2023-09-15,0.00,135.17,
10394,225,46,2023-09-29,2023-09-29,6333.18,4368.34,
10400,2,1,2023-09-12,2023-10-02,808.63,5308.52,
10403,2,1,2023-09-19,2023-10-02,5308.52,5408.79,
10406,142,43,2023-09-15,2023-10-04,363.27,72.12,
10409,142,44,2023-09-27,2023-10-04,72.12,94.97,
10412,142,45,2023-09-29,2023-10-04,97.97,96.23,
10415,2,1,2023-09-26,2023-10-05,5408.79,59.75,
10420,225,47,2023-10-09,2023-10-09,4368.34,4226.94,
10424,2,1,2023-10-03,2023-10-10,59.75,16266.80,
10431,225,48,2023-10-12,2023-10-12,4226.94,4061.75,
10433,225,49,2023-10-13,2023-10-13,4061.75,3729.38,
10434,2,1,2023-10-10,2023-10-19,16266.80,17029.24,
10437,142,46,2023-10-04,2023-10-24,96.23,296.78,
10440,142,47,2023-10-01,2023-10-24,296.78,256.49,
10443,142,48,2023-10-07,2023-10-24,256.49,539.50,
10446,142,49,2023-10-09,2023-10-24,539.50,1851.76,
10449,142,50,2023-10-11,2023-10-24,1851.76,60.61,
10451,142,51,2023-10-18,2023-10-24,60.61,61.03,
10454,2,1,2023-10-17,2023-10-31,17029.24,5681.44,
10455,2,1,2023-10-25,2023-11-08,5681.44,5359.41,
10458,2,1,2023-10-31,2023-11-08,5359.41,7203.39,
10461,2,1,2023-11-07,2023-11-14,7203.39,5386.39,
10464,377,1,2023-11-14,2023-11-21,0.00,5271.30,
10467,2,1,2023-11-14,2023-11-23,5386.39,16240.33,
10472,377,0,2023-10-23,2023-11-28,0.00,4324.45,
10475,2,1,2023-11-22,2023-11-29,16240.33,12481.47,
10476,142,52,2023-10-26,2023-12-04,61.03,328.65,
10479,142,53,2023-10-31,2023-12-04,328.65,550.65,
10482,142,54,2023-11-02,2023-12-04,550.65,50.65,
10485,142,55,2023-11-06,2023-12-04,50.65,74.44,
10488,142,56,2023-11-07,2023-12-04,74.44,117.12,
10491,142,57,2023-11-09,2023-12-04,117.12,146.44,
10494,2,1,2023-12-04,2023-12-04,0.00,100.00,
10497,2,1,2023-12-04,2023-12-04,0.00,-100.00,
10500,142,58,2023-11-22,2023-12-04,146.44,146.86,
10503,142,59,2023-11-24,2023-12-04,146.86,162.48,
10505,2,1,2023-11-27,2023-12-08,12481.47,8483.46,
10506,2,1,2023-12-05,2023-12-13,8483.46,10589.89,
10508,142,60,2023-12-05,2023-12-15,162.48,356.86,
10509,377,1,2023-12-19,2023-12-21,0.00,159.17,
10511,2,1,2023-12-12,2023-12-22,10589.89,3612.04,
10514,142,61,2023-12-18,2023-12-26,356.86,357.28,
10517,142,62,2023-12-22,2023-12-26,357.28,381.25,
10518,2,1,2023-12-19,2023-12-27,3612.04,26182.82,
10521,377,1,2023-12-20,2023-12-28,0.00,292.85,
10523,2,1,2023-12-26,2024-01-03,26182.82,9384.14,
10526,2,1,2024-01-01,2024-01-03,9384.14,11723.99,
10527,142,63,2023-12-29,2024-01-03,381.25,971.20,
10532,2,1,2024-01-01,2024-01-19,9384.14,11723.99,
10535,2,1,2024-01-02,2024-01-19,11723.99,13602.51,
10538,2,1,2024-01-09,2024-01-19,13602.51,45988.11,
10541,2,1,2024-01-16,2024-01-26,45988.11,36609.25,
10544,2,1,2024-01-24,2024-02-01,36609.25,58442.31,
10545,142,1,2024-01-01,2024-02-05,1152.15,2472.23,
10548,142,2,2024-01-02,2024-02-05,2472.23,72.23,
10551,142,3,2024-01-04,2024-02-05,72.23,135.77,
10554,142,4,2024-01-05,2024-02-05,135.77,820.60,
10557,142,5,2024-01-01,2024-02-05,820.60,780.31,
10560,142,6,2024-01-08,2024-02-05,780.31,1385.13,
10563,142,7,2024-01-08,2024-02-05,1385.13,85.13,
10566,142,8,2024-01-10,2024-02-05,85.13,227.24,
10569,142,9,2024-01-14,2024-02-05,227.24,342.24,
10572,142,10,2024-01-24,2024-02-05,342.24,342.66,
10575,142,11,2024-01-26,2024-02-05,342.66,359.39,
10577,2,1,2024-01-30,2024-02-09,58442.31,75712.30,
10580,2,1,2024-02-09,2024-02-23,75712.30,64460.88,
10581,2,1,2024-02-13,2024-02-23,64460.88,116363.82,
10584,142,12,2024-02-06,2024-02-26,359.39,505.65,
10587,142,13,2024-02-08,2024-02-26,505.65,854.87,
10590,142,14,2024-02-10,2024-02-26,854.87,54.87,
10593,142,15,2024-02-22,2024-02-26,54.87,71.84,
10596,142,16,2024-02-23,2024-02-26,71.84,72.26,
10599,2,1,2024-02-20,2024-03-05,116363.82,105333.39,
10601,202,0,2024-01-01,2024-03-06,0.00,0.00,
10604,2,1,2024-02-27,2024-03-11,105333.39,93680.54,
10605,142,17,2024-03-05,2024-03-12,72.26,234.99,
10608,2,1,2024-03-05,2024-03-14,93680.54,69103.05,
10611,2,1,2024-03-12,2024-03-21,69103.05,71822.67,
10615,2,1,2024-03-19,2024-04-02,71822.67,68035.01,
10617,142,18,2024-03-21,2024-04-02,234.99,235.73,
10620,142,19,2024-03-27,2024-04-02,235.73,443.82,
10623,2,1,2024-03-26,2024-04-03,68035.01,78805.01,
10627,2,1,2024-04-02,2024-04-23,78805.01,72688.93,
10629,2,1,2024-04-09,2024-04-23,72688.93,77438.38,
10632,2,1,2024-04-16,2024-04-24,77438.38,97242.11,
10635,2,1,2024-04-23,2024-05-28,97242.11,63530.72,
10638,142,20,2024-04-01,2024-05-28,443.82,46.91,
10641,142,21,2024-04-04,2024-05-28,46.91,122.60,
10644,142,22,2024-04-01,2024-05-28,122.60,82.31,
10647,142,23,2024-04-08,2024-05-28,82.31,312.15,
10650,142,24,2024-04-25,2024-05-28,312.15,329.12,
10653,142,25,2024-05-02,2024-05-28,329.12,1123.87,
10656,142,26,2024-05-02,2024-05-28,1123.87,333.60,
10659,142,27,2024-05-07,2024-05-28,333.60,710.96,
10662,2,1,2024-04-30,2024-05-31,63530.72,35722.01,
10665,2,1,2024-05-07,2024-05-31,35722.01,33689.14,
10669,2,1,2024-05-14,2024-05-31,33689.14,68393.73,
10671,2,1,2024-05-21,2024-05-31,68393.73,63621.57,
10674,377,1,2024-04-11,2024-06-07,0.00,144.00,
10677,2,1,2024-05-28,2024-06-10,63621.57,84228.93,
10678,2,1,2024-06-04,2024-06-21,84228.93,82757.86,
10681,2,1,2024-06-11,2024-06-21,82757.86,54293.98,
10683,2,1,2024-07-19,2024-07-01,54293.98,88872.12,
10686,2,1,2024-06-26,2024-07-03,88872.12,6623.63,
10689,377,1,2023-06-05,2024-07-12,0.00,1363.54,
10692,2,1,2024-07-02,2024-07-16,6623.63,10213.86,
10695,2,1,2024-07-09,2024-07-16,10213.86,13942.18,
10696,2,1,2024-07-16,2024-08-13,13942.18,10225.39,
10699,2,1,2024-07-23,2024-08-13,10225.39,17371.55,
10701,2,1,2024-07-30,2024-08-14,17371.55,2365.76,
10704,377,1,2024-07-25,2024-08-14,0.00,281.71,
10705,142,28,2024-05-13,2024-08-19,710.96,2143.58,
10708,142,29,2024-05-13,2024-08-19,2143.58,143.58,
10711,142,30,2024-05-29,2024-08-19,143.58,295.62,
10714,142,31,2024-06-06,2024-08-19,295.62,461.58,
10717,142,32,2024-06-27,2024-08-19,461.58,687.28,
10720,142,33,2024-07-01,2024-08-19,687.28,2028.94,
10723,142,34,2024-07-01,2024-08-19,2028.94,28.94,
10726,142,35,2024-07-01,2024-08-19,28.94,11.35,
10728,142,35,2024-08-19,2024-08-19,11.35,-11.35,
10731,142,36,2024-07-29,2024-08-19,-11.35,505.36,
10734,142,37,2024-08-02,2024-08-19,505.36,5.36,
10737,142,38,2024-08-08,2024-08-19,5.36,36.27,
10738,2,1,2024-08-06,2024-08-21,2365.76,6987.29,
10741,2,1,2024-08-13,2024-08-21,6987.29,19658.56,
10743,2,1,2024-08-20,2024-08-29,19658.56,11025.39,
10746,2,1,2024-08-27,2024-09-10,11025.39,13133.69,
10749,2,1,2024-09-03,2024-09-18,13133.69,17148.88,
10750,2,1,2024-09-10,2024-09-20,17148.88,9745.95,
10752,2,1,2024-09-17,2024-09-26,9745.95,19162.17,
10753,377,1,2024-08-07,2024-09-27,0.00,424.59,
10756,377,1,2024-08-22,2024-09-27,0.00,200.00,
10758,2,1,2024-09-24,2024-10-14,19162.17,1023.99,
10761,2,1,2024-10-01,2024-10-14,1023.99,8096.28,
10764,142,39,2024-08-27,2024-10-14,36.27,882.85,
10767,142,40,2024-08-28,2024-10-14,882.85,899.82,
10770,142,41,2024-08-30,2024-10-14,899.82,913.05,
10773,142,42,2024-09-04,2024-10-14,913.05,992.54,
10776,142,43,2024-09-05,2024-10-14,992.54,1034.12,
10779,142,44,2024-09-06,2024-10-14,1034.12,34.12,
10782,142,45,2024-09-07,2024-10-14,34.12,58.62,
10785,142,46,2024-10-01,2024-10-14,58.62,175.74,
10788,142,47,2024-10-03,2024-10-14,175.74,1349.58,
10791,142,48,2024-10-04,2024-10-14,1349.58,49.58,
10794,142,49,2024-10-01,2024-10-14,49.58,9.04,
10797,142,50,2024-10-06,2024-10-14,9.04,168.23,
10798,142,51,2024-10-07,2024-10-14,168.23,92.90,
10800,2,1,2024-10-08,2024-10-22,8096.28,1920.75,
10801,2,1,2024-10-15,2024-10-24,1920.75,15982.68,
10803,2,1,2024-10-22,2024-11-06,15982.68,3976.73,
10808,2,1,2024-10-29,2024-11-07,3976.73,5110.12,
10811,377,1,2024-10-28,2024-11-08,0.00,0.00,
10812,2,1,2024-11-05,2024-11-15,5110.12,11159.35,
10815,2,1,2024-11-12,2024-11-19,11159.35,14980.54,
10817,377,1,2024-11-15,2024-11-26,0.00,399.60,
10822,2,1,2024-11-19,2024-12-13,14980.54,14221.46,
10825,2,1,2024-11-26,2024-12-13,14221.46,19740.43,
10828,2,1,2024-12-03,2024-12-13,19740.43,41319.53,
10831,142,52,2024-10-25,2024-12-30,92.90,109.87,
10834,142,53,2024-11-06,2024-12-30,109.87,135.32,
10837,142,54,2024-11-07,2024-12-30,135.32,180.11,
10840,142,55,2024-11-27,2024-12-30,180.11,197.08,
10843,142,56,2024-12-04,2024-12-30,197.08,406.64,
10846,142,57,2024-12-05,2024-12-30,406.64,763.36,
10849,142,58,2024-12-18,2024-12-30,763.36,767.06,
10852,142,59,2024-12-19,2024-12-30,767.06,825.99,
10855,142,60,2024-12-20,2024-12-30,825.99,924.43,
10858,2,1,2024-12-10,2024-12-30,41319.53,50090.72,
10861,2,1,2024-12-17,2024-12-30,50090.72,16251.69,
10864,142,61,2024-12-24,2025-01-06,924.43,2502.02,
10867,142,62,2024-12-25,2025-01-06,2502.02,2619.14,
10870,142,63,2024-12-27,2025-01-06,2619.14,119.14,
10873,142,64,2024-12-30,2025-01-06,119.14,765.07,
10876,142,65,2024-12-31,2025-01-06,765.07,1038.62,
10879,142,1,2025-01-02,2025-01-06,1038.62,38.62,
10882,2,1,2024-12-24,2025-01-06,16251.69,12636.22,
10885,2,1,2024-12-30,2025-01-06,12636.22,16309.58,
10888,2,1,2025-01-02,2025-01-13,16309.58,7801.81,
10891,377,1,2025-01-14,2025-01-17,0.00,2746.60,
10894,142,1,2025-01-14,2025-01-17,0.00,388.39,
10897,2,1,2025-01-07,2025-01-30,7801.81,25705.50,
10900,2,1,2025-01-14,2025-01-30,25705.50,48718.54,
10903,2,1,2025-01-21,2025-01-31,48718.54,34094.93,
10910,142,2,2025-01-05,2025-02-11,38.62,197.81,
10913,142,3,2025-01-01,2025-02-11,197.81,180.93,
10916,142,4,2025-01-13,2025-02-11,180.93,578.80,
10919,142,5,2025-01-15,2025-02-11,578.80,1107.05,
10922,142,6,2025-01-15,2025-02-11,1107.05,107.05,
10926,142,7,2025-01-29,2025-02-11,107.05,125.42,
10929,142,8,2025-02-04,2025-02-11,125.42,373.92,
10932,142,9,2025-02-05,2025-02-11,373.92,434.50,
10935,142,10,2025-02-06,2025-02-11,434.50,493.03,
10938,142,11,2025-02-07,2025-02-11,493.03,644.88,
10941,2,1,2025-02-04,2025-02-14,9718.94,14348.41,
10943,2,1,2025-01-28,2025-02-14,34094.93,9718.94,
10946,2,1,2025-02-11,2025-02-19,14348.41,16457.52,
10951,2,1,2025-02-18,2025-03-07,16457.52,5926.11,
10953,2,1,2025-02-25,2025-03-07,5926.11,27806.43,
10955,142,12,2025-02-10,2025-03-12,644.88,809.62,
10957,142,13,2025-02-12,2025-03-12,809.62,810.36,
10959,142,14,2025-02-18,2025-03-12,810.36,890.12,
10961,142,15,2025-03-05,2025-03-12,890.12,1057.77,
10963,142,16,2025-03-07,2025-03-12,1057.77,63.10,
10965,2,1,2025-03-04,2025-03-14,28637.30,9334.41,
10967,377,1,2025-03-19,2025-03-24,0.00,297.49,
10970,2,1,2025-03-11,2025-03-25,9334.41,12061.89,
10971,142,17,2025-03-07,2025-03-26,63.10,128.10,
10973,142,18,2025-03-09,2025-03-26,128.10,292.84,
10975,2,1,2025-03-18,2025-03-28,12061.89,3518.24,
10976,377,1,2025-03-25,2025-04-02,0.00,208.08,
10977,2,1,2025-03-25,2025-04-02,3518.24,11456.10,
10979,142,19,2025-03-28,2025-04-03,292.84,749.96,
10981,377,1,2025-04-01,2025-04-04,0.00,11132.17,
10983,377,1,2025-04-01,2025-04-04,0.00,7866.70,
10985,377,1,2025-04-01,2025-04-04,0.00,328.76,
10987,2,1,2025-04-01,2025-04-10,11456.10,8433.75,
10989,2,1,2025-04-08,2025-04-22,8433.75,16609.55,
10991,2,1,2025-04-15,2025-04-22,16609.55,18511.43,
10992,377,1,2023-06-28,2025-04-22,0.00,0.00,
10993,142,20,2025-03-31,2025-04-28,749.96,121.43,
10995,142,21,2025-04-03,2025-04-28,121.43,141.80,
10997,142,22,2025-04-04,2025-04-28,141.80,162.26,
10999,142,23,2025-04-01,2025-04-28,162.26,114.55,
11001,142,24,2025-04-25,2025-04-28,114.55,965.74,
11003,2,1,2025-04-22,2025-05-14,18511.43,12702.09,
11005,2,1,2025-04-29,2025-05-14,12702.09,9450.49,
11007,2,1,2025-05-06,2025-05-15,9450.49,28846.36,
11009,142,25,2025-04-28,2025-05-15,965.74,1082.86,
11011,142,26,2025-04-30,2025-05-15,1082.86,82.86,
11013,142,27,2025-05-08,2025-05-15,82.86,468.46,
11014,2,1,2025-05-13,2025-05-22,28846.36,45727.57,
11016,377,1,1970-05-31,2025-05-26,0.00,799.72,
11018,377,1,2025-05-26,2025-05-26,0.00,0.00,
11019,2,1,2025-05-20,2025-06-02,45727.57,12173.99,
11021,377,1,2024-11-25,2024-11-26,0.00,0.00,
11023,142,28,2025-05-12,2025-06-03,468.46,2119.69,
11025,142,29,2025-05-13,2025-06-03,2119.69,119.69,
11027,142,30,2025-05-19,2025-06-03,119.69,384.44,
11029,142,31,2025-05-21,2025-06-03,384.44,797.66,
11030,2,1,2025-05-27,2025-06-03,12173.99,10174.12,
11031,377,1,2025-06-03,2025-06-06,0.00,280.00,
11033,2,1,2025-06-03,2025-06-18,10174.12,16985.37,
11034,2,1,2025-06-10,2025-06-19,16985.37,36929.39,
11035,142,32,2025-06-04,2025-06-24,797.66,82.67,
11036,2,1,2025-06-17,2025-06-25,36929.39,4950.94,
11037,2,1,2025-06-24,2025-07-01,4950.94,10900.38,
11039,2,1,2025-07-01,2025-07-09,10900.38,6450.19,
11040,142,33,2025-07-01,2025-07-14,82.67,24.97,
11042,142,34,2025-07-01,2025-07-14,24.97,22.58,
11043,377,1,2025-06-21,2025-07-14,0.00,907.64,
11044,2,1,2025-07-08,2025-07-15,6450.19,10392.24,
11046,142,35,2025-07-14,2025-07-23,-22.58,1218.90,
11048,142,36,2025-07-16,2025-07-23,1218.90,18.90,
11049,2,1,2025-07-15,2025-07-25,10392.24,9759.36,
11050,2,1,2025-07-22,2025-08-14,9759.36,9143.27,
11052,2,1,2025-07-30,2025-08-14,9143.27,12319.26,
11053,2,1,2025-08-05,2025-08-14,12319.26,49084.03,
11055,377,1,2025-07-29,2025-08-15,0.00,874.92,
11057,377,1,2025-08-13,2025-08-19,0.00,76.20,
11059,142,37,2025-08-06,2025-08-19,18.90,167.22,
11061,142,38,2025-08-13,2025-08-19,167.22,507.22,
11062,2,1,2025-08-12,2025-08-20,49084.03,57725.65,
11064,377,1,2025-08-12,2025-08-20,0.00,0.00,
11066,2,1,2025-08-19,2025-08-26,57725.65,18146.94,
11068,377,1,2025-08-05,2025-08-26,0.00,126.00,
11070,377,1,2025-08-21,2025-08-29,0.00,341.15,
11071,142,39,2025-09-04,2025-09-04,507.22,1367.81,
11073,2,1,2025-08-26,2025-09-04,18146.94,7477.89,
11075,2,1,2025-09-02,2025-09-15,7477.89,9539.43,
11077,2,1,2025-09-09,2025-09-19,9539.43,14810.20,
11078,142,40,2025-09-02,2025-09-24,1367.81,17.81,
11080,142,41,2025-09-24,2025-09-24,17.81,640.31,
11082,142,42,2025-09-08,2025-09-24,640.31,684.22,
11084,142,43,2025-09-15,2025-09-24,684.22,1551.07,
11085,142,44,2025-09-16,2025-09-24,1551.07,51.07,
11087,2,1,2025-09-16,2025-09-24,14810.20,14390.10,
11089,2,1,2025-09-23,2025-10-01,14390.10,4842.35,
11091,377,1,2025-08-22,2025-10-02,0.00,0.00,
11093,142,45,2025-09-22,2025-10-02,51.07,1292.55,
11095,142,46,2025-09-23,2025-10-02,1292.55,92.55,
11097,142,47,2025-09-24,2025-10-02,92.55,255.08,
11098,2,1,2025-09-30,2025-10-08,4842.35,6440.88,
11100,142,48,2025-10-03,2025-10-08,255.08,455.57,
11101,142,49,2025-10-06,2025-10-13,454.57,737.58,
11103,142,50,2025-10-01,2025-10-13,737.58,689.79,
11104,2,1,2025-10-07,2025-10-14,6440.88,9627.61,
11105,142,51,2025-10-11,2025-10-20,689.79,1345.59,
11107,142,52,2025-10-13,2025-10-20,1345.59,45.59,
11109,2,1,2025-10-14,2025-10-21,9627.61,2296.79,
11111,2,1,2025-10-21,2025-10-29,2296.79,898.42,
11116,2,1,2025-10-28,2025-11-14,898.42,6045.51,
11119,2,1,2025-11-04,2025-11-14,6045.51,31873.62,
11124,142,53,2025-11-01,2025-11-17,45.59,235.59,
11125,142,54,2025-11-05,2025-11-17,235.59,262.06,
11131,2,1,2025-11-11,2025-11-18,31873.62,4760.48,
11134,377,1,2025-10-31,2025-11-19,0.00,1553.05,
11135,2,1,2025-11-18,2025-11-25,4760.48,585.44,
11136,377,1,2025-11-26,2025-11-26,0.00,0.00,
11137,142,55,2025-11-20,2025-12-03,262.06,432.90,
11139,2,1,2025-11-25,2025-12-03,585.44,13669.09,
11140,2,1,2025-12-02,2025-12-09,13669.09,19026.80,
11141,142,56,2025-12-03,2025-12-11,432.90,650.59,
11142,2,1,2025-12-09,2025-12-16,19026.80,8243.56,
11144,142,57,2025-12-19,2025-12-23,650.59,1087.51,
11145,2,1,2025-12-09,2025-12-26,19026.80,8243.56,
11147,2,1,2025-12-09,2025-12-26,0.00,10783.24,
11149,2,1,2025-12-16,2025-12-26,8243.56,7948.17,
11151,2,1,2025-12-23,2025-12-30,7948.17,3103.22,
11153,142,58,2025-12-22,2026-01-06,1087.51,75.97,
11155,142,59,2025-12-23,2026-01-06,75.97,691.29,
11157,142,60,2025-12-28,2026-01-06,691.29,1565.29,
11159,142,61,2025-12-30,2026-01-06,1565.29,3777.60,
11160,2,1,2025-12-30,2026-01-07,3103.22,13872.69,
11161,2,1,2026-01-01,2026-01-07,13872.69,23989.52,
11163,142,1,2026-01-01,2026-01-09,3777.60,77.60,
11165,2,1,2026-01-06,2026-01-15,23989.52,9438.20,
11167,2,1,2026-01-13,2026-01-20,9438.20,11318.16,
11168,142,2,2026-01-06,2026-01-22,77.60,145.89,
11170,142,3,2026-01-07,2026-01-22,145.89,145.94,
11172,142,4,2026-01-01,2026-01-22,145.94,98.39,
11174,142,5,2026-01-09,2026-01-22,98.39,384.84,
11176,142,6,2026-01-11,2026-01-22,384.84,510.30,
11178,142,7,2026-01-13,2026-01-22,510.30,938.36,
11179,2,1,2026-01-20,2026-01-27,11318.16,3322.40,
11181,2,1,2026-01-28,2026-02-04,3322.40,5833.42,
11182,142,8,2026-02-04,2026-02-16,938.36,1001.73,
11184,142,9,2026-02-04,2026-02-16,1001.73,1.73,
11185,2,1,2026-02-03,2026-02-16,5833.42,21765.11,
11187,377,1,2026-02-10,2026-02-20,0.00,0.00,
11188,2,1,2026-02-10,2026-02-23,21765.11,24409.20,
11189,2,1,2026-02-17,2026-02-25,24409.20,19677.10,
11190,142,10,2026-02-15,2026-02-25,1.73,173.21,
11192,377,1,2026-03-02,2026-03-02,0.00,0.00,
11193,2,1,2026-02-25,2026-03-06,19677.10,22093.14,
11195,2,1,2026-03-03,2026-03-13,22093.14,19988.85,
11196,2,1,2026-03-10,2026-03-26,19988.85,17458.41,
11197,2,1,2026-03-17,2026-03-26,17458.41,21822.55,
11199,142,11,2026-03-13,2026-03-30,173.21,557.60,
11201,142,12,2026-03-27,2026-03-30,557.60,1177.79,
11203,2,1,2026-03-24,2026-04-03,21822.55,29193.77,
11204,142,13,2026-03-28,2026-04-13,1177.79,77.79,
11206,142,14,2026-03-30,2026-04-13,77.79,1850.11,
11208,142,15,2026-03-31,2026-04-13,1850.11,0.11,
11210,142,16,2026-04-06,2026-04-13,0.11,125.91,
11212,142,17,2026-04-07,2026-04-13,125.91,326.54,
11214,142,18,2026-04-01,2026-04-13,326.54,278.99,
11215,2,1,2026-03-31,2026-04-15,29193.77,20816.88,
11217,2,1,2026-04-07,2026-04-15,20816.88,10747.06,
11218,2,1,2026-04-14,2026-04-24,10747.06,6357.42,
11219,377,1,2026-04-27,2026-04-27,0.00,0.00,
11221,377,0,2026-04-27,2026-04-27,0.00,0.00,
11223,2,1,2026-04-21,2026-04-28,6357.42,13275.75,
11225,377,1,2026-04-02,2026-05-19,0.00,-4400.65,
11227,2,1,2026-04-28,2026-05-20,13275.75,31025.20,
